delta,true_label,pred_label,text,explanation
21.95690974063774,pos,pos, Bought new from my local dealer in March 2002.  The vehicle is the SE model and has been a real value.  This was the last year Toyota built the 4Runner for American sales solely in Japan.  That is a real plus!  Great in the snow and fun to drive on vacation.  Overall a great value and would do it over again.,
16.848585833405195,neu,pos," Here's to the new $40K BMW Corolla, or should they just be embarrassed to even put the BMW symbol, which is (really, was) the symbol of ""fun to drive""?!The pick-up in this car is jet-like, but that's where it ends. It handles like a Corolla. The interior is cheap and outdated, like a Corolla. This car handles like, you guessed it, a Corolla. It even has the same engine note as the Toyota Corolla. Everything about this car says ""Toyota""! Except of course for the gorgeous exterior.The ridiculous introduction of electronic-assisted steering will prove to be the beginning of the end for BMW. I don't wonder anymore why Audi is advertising ""more drivers than ever are switching over from BMW""!",
-3.783568175576079,neg,neu," This is the first time I have ever written a review on any product I have bought, but felt strongly enough to hopefully sway others to be careful in their purchase. I bought my pathfinder in February with 21,000 miles. I specifically asked the salesman about prior transmission issues with pathfinders and was told it was completely resolved.  At 31,000 miles it's at the dealership with catastrophic failure of the transmission. I'll get it back on Monday and trade for a new vehicle.  There will never be a Nissan parked in my driveway again.  I have no confidence in their ability to build a reliable vehicle.  The ride was good.  The interior fit our family needs.  It is a mechanical nightmare. ",
3.8814015439390914,neu,neu," Researched several brands before purchasing Frontier.  Looked to be the  best value for the money.  Fit and finish were tight  with no apparent problems.  Interior entry is difficult for tall or large frame people.  Seating is comfortable on short and long trips. Interior is sparten with lots of vinyl.  Only one recall for crash sensor in front due to corrosion.  Rear box is functional with the spray-on bed liner, lock down hooks and bed extender are a complete loss for our usage. Tires make a lot of road noise which permeates thru cabin area, but is manageable.  Brakes have been a major disappointment on this vehicle, both in stopping and replacement (22000) much to premature for 25k trk",
-83.29251855940856,neg,neg," Loved my first Prius, a 2007 (I think a level 3 option package - no nav, single CD, etc).  The interior package of my 2017 V (level 4) seems to have been designed by first year interns.  Prime cup holder don't hold 90% of the travel cups I have or have seen.  The power outlets went from 3 easily accessible from the front seat to two; one of which is in the back of the cargo area and not accessible at all by any normal human while riding in the vehicle. The tonneau cover is a bit oddly placed so that one needs to attach a flap to the back seats if it is to cover the whole area; problem is that the attachment only works if those seats are in a slightly reclined position. The straps are solid; guess they hadn't heard of elastic. The miles per gallon on the standard odometer setting is bizzare; constantly going up and down and in no apparent logical way.  The readings on the trip meter work fine but the main odometer reading is useless.  Oh, and the toggle to go from MPH to KM/H has been standard equipment on most vehicles since the 70s; guess it's no longer needed because it simply isn't there, although there appears to be a place for it. What, you have to go to the highest trim package for that? Or is it some other special option?  The navigation system is just OK. My 10 year Garmin was better.  This one thinks I'm off road, I guess, unless I'm zoomed in so far it only shows the next 1/4 mile of map. Not exactly handy.  (Though I really like the display on the speedometer that tells me what street I'm on.)  It also doesn't display the options I've asked for, like speed limit, unless I only have the map displayed (and sometimes not then), and of course, there's no option to have that as the primary display; you have to have something else displayed also as the default. Several other odd ""design features"" as well.  None are complete deal breakers but very disappointing.  (Oh, and what's with that backup signal?  Not new but NO ONE else has it apparently since everyone who has ridden in my Priuses (just what is the plural?) has ever encountered such a signal that can be heard ONLY inside the vehicle.)Radio is Sirius but that service is of NO use to me, offering only a couple of stations I'd listen to, but I have local ones for those genres. Reception quality is the worst I've had in a radio for at least 28 years (since I've lived in current location). Never had static before, now have it all the time in my location.",
-23.085536133280357,neg,neg," 2 months after warranty was over (oh yeah!), check engine light went on (P2727) with less than 50k miles. Ended up changing both the torque converter and solenoids as well as the sensor to get rid of the light... 10 miles later, the light went off again... They're telling me now that the computer has issues which has to be changed. I don't know whom to trust and what to do next. Will trade in my car for another car which won't be a Toyota for sure.... Yep, Toyota's legendary reliability is only good until you're covered under warranty... My advice to you if you decide buy a Toyota, add an extended warranty...",
-4.413821662578869,neg,neu," the transimission on the 2014 pathfinders is junk, I have 1 with 84,000 miles and one with 72,000 miles and a nisan quest with 95000 miles and they afre all complete junk! do nt buy it unless they recall the transmission, Nissan is showing what kind of company they are knowing this issue and completely ignoring it!",
52.395548977640146,pos,pos, I have always wanted an M3 since I was a kid. After owning a normal 3-series it was time for fun. I first drove the new 2008-2010 M3 with V8 and while it looks nice and very luxurious it was too soft for a performance car. I then drove the E46 M3 and was blown away by the incredible performance! It's fast as Porsche at half the cost and twice the ability to use as a normal daily driver and more useful. So I bought a perfect 2006 BMW M3 with competition package. The stopping power of the M3 brakes are incredible and blow away most other cars. I am not a fan of the newer iDrive and fortunately this car does not have it.,
16.18973481042093,pos,pos, I love the style and looks of the double cab...The truck is very large on the inside..lots of room,
-13.19180258333779,neu,neg," I have owned my Sienna XLE since April 2010 and have enjoyed it except for the rattling that developed shortly after I purchased it.The right rear passenger door panel is loose and the door and second row seats rattle when driving on all but the smoothest roads.The van has been in for repair of this issue six times at two dealerships, with no satisfactory resolution. As with all my four previously owned Toyota vehicles, I have had no mechanical problems with the Sienna. I have always had a great deal of confidence in Toyota products, but if this issue isn't resolved I probably will sell or trade the van.Not sure I would purchase another Toyota product.",
-33.24436943229898,neg,neg," I purchased my 2012 Nissan Juke new and have loved the look, feel and reliability of this vehicle until a few days ago.  I have taken care of the vehicle and have lower than average miles on it.  The warrant only covers 3 years and the turbo assembly now needs to be replaced.   This part should last the life the vehicle, not simply until after the warranty expires.   I was told that the turbo assembles are back ordered because it is a common problem with Jukes, which makes me question the quality of workmanship on this vehicle.  If I will need to replace the turbo assembly every 4 years at $2,200-$2,500, this vehicle will have to go!  I would not recommend purchasing one unless you have that kind of money at your fingertips every 4 years and don't mind parting with it.  Reliability is a big concern for me.  I purchased a new car so I wouldn't have to be concerned about costly repair bills or that my vehicle will shut down on me while driving causing a safety issue.  Apparently, I chose the wrong make and model.",
-33.30462503255637,neu,neg," We brought the car for its great fuel economy and nothing else. The car isn't cute, the ride is not what we were used to but we knew that. We test drove the Prius many times before buying it.  But during our first long distance trip (400 miles) we experienced handling problems.  The car wanted to move from side to side, I was constantly adjusting the wheel. There were also cross winds during part of the trip, which made things worst.  Spoke to  my local Toyota Service department and corporate Customer Service, they indicated the car was ""Working as designed"". My wife refuses to use the Pruis for long distance highway driving. ",
0.0,pos,neu, ,
-8.170129277939623,neu,neg," Bough it in December 2013 and never got the advertised gas mileage 21 and 26 mpg, only 19 in city and 22 in hwy. After the recall to fix CVT mine wnet down to 17 mpg in city (never check in hwy).Dealer did not find any problem with that as computer did not registered an issue.",
-12.668336736732954,neu,neg," I am disgusted with this, my 2nd Camry, and my 3rd Toyota. The MPG was advertised as 24 city, 34 HWY. I have NEVER gotten better than 17 mpg and sometimes get 15/16. I've taken it to Toyota and all I get is a recommendation for a $500 tuneup. I have religiously followed instructions for maintenance, and have treated it with care, but I'm going to sell it. My Dodge minivan with 110K miles gets better mileage. I bought the silly thing mainly because I wanted better mileage, and it was a replacement for my '95 Camry which, even after 120K miles, got 24 mpg. Pathetic.  Plus, the cup holder in the front doesn't work: it's not adjustable and the slim plastic tab keeps popping out.   A lemon.",
22.52919171011297,pos,pos," Plenty of performance, easy to operate GPS navigation, very comfortable seats, and pretty good cargo holding.  Vehicle came with Bridgestone Tires that have some road noise due to tread pattern.  Vehicle has typical excellent Toyota fit and finish.  ",
18.30636278870611,pos,pos, I was amazed on the power and smooth acceleration of this car.  It has much more power than any lexus I have ever driven.  The interior is very roomy and comfortable.  I would not buy any other luxury car.  The speed of this car is shocking...,
-42.624411883974176,neg,neg," I owned a Nissan Quest 2004 3.5 SL that has 66,556 miles, I was very happy with this car until last September, when out of the blue my Nissan will brake down in the middle of the beltway or stall if I stopped at a red light or stop sign, the engine will die completely with no warning signs, I took this car to the dealer Passport Nissan of Alexandria VA for the 3rd time yesterday because my van keep stalling any time I drive under 5mph or brake to a stop. This after I was told for 2nd time that they fixed the problem in a message they left me saying we were able to duplicate the problem and fixed, we had to re-program the engine idle, that is fixed we drove it many times today and definitely",
-9.33885401761819,neu,neg, CVT stopped pulling at 62095 miles. Factory warranty stops at 60000. Many of these transmissions have gone out. Why after a decade of Nissan CVT's are these not more reliable? overall car is okay. Transmissions make me rethink purchasing another in the future.,
-43.93688136197204,neu,neg," End of July 2010 bought car with 32000 miles on it. 1st week of November car went into shop, 39000 miles now, my mechanic said top of the motor was bad & needs to be torn down to see what was wrong. Was under warranty so I took it to the dealer. The dealer started the car listened to it for 5 min & then told me the engine had oil sludge. Told them no way it had sludge. I called nissan consumer affairs. They paid for my rental & repairs. took the engine apart-no sludge-engine was bad. I needed a new longblock engine for the car. The new engine they ordered was cracked so they ordered another one. Bottom line it took 3 wks to get my car back. Hope this engine last longer then the last one. ",
-26.957270635442057,neg,neg, That the CVT transmissions are junk. You can only buy rebuild kits through Nissan for $5400 parts only. Not including labor to remove and replace or rebuilding. Quotes through a private mechanic starts at $6300. Nissan has an abundant amount of re-manufactured transmissions for $3800 + labor. Makes one wonder if Nissan is trying to cover them selves for a civil suite following a recall.,
-22.61084635249108,neu,neg," We were very excited to buy the X5, it had stellar safety ratings and was fun to drive.  The problems started shortly after we bought it.  First the lights didn't work right.  Then the AC had problems.  We had to replace several window motors.  I got to be on a first-name basis with my service rep, as we have been in the shop almost every other month since we bought it. The quality of the materials in the vehicle was poor as well, the door handles are cheap plastic.  All in all, not a very pleasant experience with what we thought was a quality German brand. ",
1.5502458008666054,neu,neu," This car, while brilliant in performance characteristics, is utterly unreliable.  With only 23,000 miles driven, the list of mechanical and electrical problems I have experienced are too numerous to mention.  Suffice it to say that this car and the BMW service from the dealer where the car were purchased have provided me with the worst car ownership experience I have ever had.  Although born in Germany, I will never purchase another German made car - Japanese cars are simply far superior - an imperceptible loss in performance is worth the peace of mind of knowing you own a reliable, well built machine.",
-11.177382583421775,neu,neg, My 2014 pathfinder needed a new transmission 6 weeks after i purchased it.  9 months later during routine servici g they found that bolts in the brake system were missing they say from the factory. Wouldnt let me drive it because it was so dangerous. Cant wait for my lease to end! I bought a nissan for peace of mind..little did i know!,
-19.10061207765102,pos,neg," Everything about the vehicles is a positive.It's a REAL sports car so there isnt going to be much of any cargo room. I mean the owner's manual doesnt even fit in the glove box.Only Im luke warm about is the initial clutch engagement aka the friction point. It is very high on the clutch pedal and the window from friction point to full engagement is the smallest Ive ever felt. This is the stock clutch. The clutch is very linear as well, so you really need to feel when it bites at first.But there is a cheap fix for it, which is buying a clutch helper spring to replace the OEM one.Better fix is a new clutch assembly which makes it feel like any other car you have driven.",
15.595976152750438,pos,pos, I have owned my Yaris for a year. It's a great second car with all the features necessary to get around town.,
5.569832849251725,neu,neu," Pro's, Nice color (Onyx Blue) good paint finish, decent stereo, decent mpg (31-34 mpg @ 70 mph), quiet ride, roomy, good AC, adjustable cupholder, reliable (so far)Con's, No ABS standard, no cruise control, hard seat's, aux. in should be in center console, drivers seat should be centered behind steering wheel, steering wheel should be a softer material, can't read LCD displays with polarized sunglasses on, oversteer, can't fit my foot between brake pedal and center console to reach gas pedal (have to push tippy-to and is uncomfortable on long drives), lot's of body sway when windy or near trucks at speed, bland performance, handling, car is seriously under engineered, can't believe no ABS ",
-21.896263292138542,neu,neg, Please Google search Nissan Pathfinder transmission problem prior to purchasing this vehicle used.What may/will happen is after 80k - 100K miles there will be a complete transmission failure.There is an obvious defect in the radiator / transmission which allows radiator fluid to go into the transmission.Once this happens you will need a complete transmission and radiator (about a $5-6K+ fix).There is a class action lawsuit against Nissan USA and they may cover 1/2 of the expenses but you will still be out of $3K in out of pocket expenses.There is also a catalytic convertver / O2 sensor problem which will not allow the vehicle to pass smog (If you live in CA) and costs $1200 to fix.,
-11.222232614786321,neu,neg," Really got sucked in by the new and beautiful exterior of the 2013 Avalon.Only to find it so very uncomfortable compared to my 2011.Did not sink in until after the purchase that this car is 2"" shorter than it's predecessor, with most of that coming off the rear passenger leg room,which is Critical TOYOTA!I often have my office associates with me, and they are big guys!Now they are cramped!Why would you make the flagship car.... SMALLER?If I wanted small, I would buy the Camry.And the front seat is narrower, and less comfortable.Front seat comfort of the Avalon has always been an issue; now it's much worse!(for the distance driver).",
4.728576961884812,neu,neu, We have a 2007 Toyota Corolla and a 2013 Nissan Juke. We have had more problems with the 4 year old Juke than the 10 year old Corolla. Both were bought new We are extremely happy with the Corolla but the Juke fails.,
-30.53477072057001,neg,neg, I bought this car new and did all of the required maintenance at the dealership. The CVT transmission failed already. The internet is full of theses posts. Jeeze my 1994 Saturn beat out a 2014 Nissan Altima. Nissan should be ashamed of themselves. The Saturn has over 300k with no major repairs and the Altimas transmission is gone already. I've had other high milage cars and have never lost a car. I always have been able to resell when I was done with them. PLEASE don't buy Nissan their CVT transmissions are no good. It seems Honda and Toyota have a good bead on the CVT's but not Nissan.  It's   $4000.00 to fix this,
-42.00356998446057,neu,neg," So, like everyone else that seems to be writing reviews, my 2006 Maxima had transmission issues. I'll start at the beginning (which wasn't long ago). I bought the car for $12,000 from a used car dealership less than six months ago with 117,000 miles. I loved the car. It was one of the nicest cars I ever bought. I also bought a 2002 Altima brand new (loved it). Two weeks ago the transmission started slipping between 2 and 3rd gear and it would downshift when I let up on the gas. Also, the Service Engine Soon light came on. Took it in and low and behold, Transmission was all but gone and the catalytic converter was needing replaced. Out of luck the dealer told me. Traded for a 2010 Chev Impa",
-39.28092607426538,neg,neg," Blind Spot Monitor and Navigation failed in two days. ---- 6 trips back to Bill Walsh toyota and finally Toyota Corporate buys the car back. I lost $2000 in the deal but at least this car is gone..... never would expect this from Toyota and no one said ""what can we do to keep your business"". Bill Walsh had my business since 1996 but never again will I buy from any of his 25 dealership, Update: sent a letter to the president of toyota...... no reply.....  Bill Walsh in Ottawa is the worst dealer and Toyota does not respect it's customers...... buy something else...... and stay away from Bill Walsh",
-15.283419721980863,neg,neg, It is a very unrefined vehicle and possibly defective. It is in the dealer shop now with under 2000 miles . Gas pedal vibrates when accelerating. Techs admit it is abnormal. Also brought car in to have noisy rattling engine checked out (they said its normal). The brake pedal makes a loud clicking noise when used. Windshield wipes dont always come on automatically when activating washer fluid. Car very occasionally struggles to start engine. Traded in the car for something else.,
-21.92942368591548,neu,neg," I bought my 1999 Corolla VE out of desperation. Needed something to replace my 1993 Accord with almost 300K miles (no kidding). I wish I would have taken my time, because I'm not loco for this car. It is too basic. I bought it in Nov. 2007 with 76K miles for $9K! I felt it was too much, but OMG it was a Toyota. Quality this, quality that. Yeah, this car can take a beating, and still run its little sluggish heart. But it is ugly in the back LOL! It looks mad as hell in the back with it's squinting eye taillight design LOL! It's probably mad that it can't perform worth words I cannot say at church. If ANYTHING, get an LE model and not the VE, at least you can have power everything. VERY LEAST!",
22.285757420801133,pos,pos," This vehicle was one of the best investments I have ever made.  BMWs keep their value so well.  My car still performs and looks like it is brand new.  This car is in mint condition and it has 45,000 miles on it.  The engine still performs when you push it and the suspension and ride quality is second to none.",
-1.834128886975634,pos,neu, I bought this 2004 545i in Oct 06. It had 48k miles on it and was in near perfect condition. I had problems within a month of driving it. The default light for almost every system alarmed. After 4 visits I bought a new $170 battery which fixed all the problems BMW could not. Recently the transmission default light came on. BMW offered to fix it for $8200. Ridiculous!,
-23.853613340642823,pos,neg," Had the van 6 months and had to be in the shop every other month. First the battery died and I had to drag the van out of the garage with 5k miles. Then the tire sensor had to be replaced, check engine light comes on, electric motors jumpy, rear latch broke and the door wouldn't even open. All this with 10k miles. I bought a new vehicle so my wife (works nights) and small children would have a reliable vehicle and I wouldn't have to worry. Now I have to spend a Saturday taking it to the shop. Can't get rid of it because the dealer says I still owe more than it is worth. Can't wait to see what happens next!",
0.9015725631431337,pos,neu," I purchased my 330ci convertible with the performance package option and I have no regrets. I love everything about the car, from the growl of the engine to the way it grips the road. I can honestly say that driving this car is such an experience that it will even cheer you up when your having a bad day (or so my friends who drive it say). It is a well engineered and designed automobile. Great job BMW!",
32.702638991654965,pos,pos," This X5 3.0 is simply the best handling SUV among all the ones I have owned and test-driven.  I picked 3.0 over 4.8 because (a) to save $8-9K, (b) 3.0 engine felt smoother in lower gears and is adequate for our purpose, and (c) for a SUV, handling is more important than performance; we'll save the performance for our sedan.      ",
11.466574476937637,neg,pos," I purchased this car new in 2015. The mpg is great in this car. That is the highpoint of it. It is really light and gets moved by the wind. Poorly constructed vehicle. My rear spoiler has come unattached twice. The cd player had problems. The transmission went out at 30,000 miles. I did get it repaired under warranty. Please be skeptical if you are thinking about this car. I would never recommend it to anyone.",
1.683730142310253,neu,neu," May 2010: In 4 months, I have had transmission rebuilt, trouble with catalytic converter, and now needs new engine!  I took really good care of this car and intended to keep if for 20 years! I am selling as is and never buying another Toyota EVER!",
-29.248025964904627,neg,neg," We bought the Quest believing that Nissan makes a good product.  We were disappointed from the start. The gear lever came off, the seat adjustment came off several times, the door button fell inside the panel, the arm rests won't stay even, the sliding doors rattle and we were told nothing could be done.  The exterior is cheap and gets dinged easily.  The front nose cone is cheap plastic and breaks constantly requiring replacement of the entire cone.  The tires are a rip off as you can only buy one type of tire at a high price.  The car has been a complete disapointment.",
-28.874921247297834,neu,neg," It is acceptable for you to expect go through (2) transmissions on a family owned and operated mini van to get 150K miles out of a $40K ""luxury"" vehicle? First transmission was ""replaced"" at 57K, under warranty. Currently at 148K miles. Facing a $2000 bill from the Toyota dealer for a transfer case seal repair. Called Toyota. Assigned a ""Case Manager"", Dan. He states since there is no service record with Toyota after drive train warranty expired and the car has 148K miles, Toyota is not accountable. He would not transfer me to a supervisor and hung up on me. I called back and am waiting for a return call from a ""Supervisor"". Our first and last Toyota purchase. ",
-21.464216831735712,neg,neg," The air compressor clutch failed on my Altima with only 52,000 miles on it.The cost to repair it is $1000.00 and Nissan has refused to cover the cost of repair because they say that my car is ""outside of its warranty parameters.""Two reputable mechanics have informed me that it is unheard of for a car with such low mileage that has been impeccably maintained to have a air compression clutch failure.Nissan is not willing to look beyond the warranty parameters and see this as an ethical, good business, customer service issue.They are basically saying that even if the mechanics of the vehicle fall apart after the warranty period, Nissan will not stand by its vehicle.",
-27.93303378287976,neu,neg," I love this SUV. Only two problems is the seat belt plastic mount on the drivers door pillar has a constant rattle! Right in my left ear. Been to dearler twice still no fix! Guess I could drive a stick in to this $29,000 car to get it to stop, can't go far like this! Like the voodoo rattle torcher. Worst bluetooh on the market! 02/06/16 Up date Still the worst bluetooth on the market! Nissan has Toyota beat 10 to 1 on theirs.You Can get in the car and take off and if the does not pair right you can't even use your cell phone. Have to stop and shut it down get out of the car to make a phone call! Not just the rav4 my wifes 2013 camry does the same thing on her bluetooth! come on toyota your letting Nissan beat you on this bluetooth deal! Your better than that!",
-11.43396837066689,pos,neg, When the GPS route Guidance voice comes on when the radio is playing the radio does not cut out. the route guidance and radio are on at the same time. All the cars i've had before the radio volume would cut out when the GPS route guidance came on.,
13.145995544988637,pos,pos," bought with 100,000 miles, very clean car, few months later front rotors went bad, was told this was last time they could be turned, few months later, a top motor mount, now the transmossion mount, $ 114 just for the part , backs struts are having thumping noiseissues going over bumps very slowly, rack and pinion boot is shredded for some reason, headliner is starting to come loose in the back, the car has been well taken care of before and during the year and half I have owned it. Interior is great, fantastic console, very comfortable, mine has 8 airbags, so i have the extra safety feeling on the road, not sure if i should keep fixing things or trade it off? fun to drive, great on gas ",
40.3805970346848,pos,pos," I had always preferred large vehicles but took a chance on a small, economical commuter vehicle.  It looked so ugly at first but upon getting in it, you find that it is large inside and really comfortable!  And quality for an inexpensive car.  I have had mine 5 years and I love it more than any other car I have ever had; it's just the best car ever.  I will drive it til it drives no more!  A GREAT CAR!  And it is actually a very good looking little car!!  Wait till you get inside one and drive it.  Exterior holds up well too.",
7.684302544905165,pos,pos," Fun car to drive and has a great pick up and go but keep having problems with the front end. I have replaced both wheel bears, brakes & tires with only have 58K. still making a noise like the brakes are low when I stop but when I replace the bearings it stopped the steering wheel from shaking. ",
30.37555782867105,neu,pos," I bought the 2000 XE V6 4WD and I am impressed with the reliablity and ride after +60K miles.  Sure, Gas Mileage could be better, but what are you going to do.  My X has capably handled several snowy winters in the last few years and annual trips out on the beach in North Carolina.  It has ""passable"" comfort for long trips, but it certainly isn't a Benz...Then again, there are no SLK's pulling up to the surf on the beach!  I've had a couple of little rattles and squeeks, but overall, I am pretty impressed.",
24.59027447750259,neu,pos," I bought my 04 maxima in 05 with around 40k on it and it now has 170k. I love the look and power of the engine. It's style still looks great on the road. I bought the car b/c of style and reliability. The tranny went out around 50k miles(fortunately I had and extended warranty). The CD player went out twice and I always had problems with the heat going out in winter and ac in summer. I was very optimistic about the car but around 150k it just started having continuous problems. The power steering line leaked, the radiator and thermostat went bad and every sensor in the world seems to go bad annually( and it is over 200+ to fix each, 5 different ones have went out). I love the car and have had it for over 10 years but unfortunately I will not buy another one and will stick to toyota or Honda. Nissan just has too many little problems and is not very reliable.",
-3.5240845714259876,neg,neu," This car has terrible reliability in 3 yrs I have spent nearly $10,000 in repairs.- two A/C compressor hoses- sunroof leak- air mass meter- all for O2 sensors- complete radiator replacementDo not buy this car.",
-34.461919163596576,neu,neg," I've had this car for just over a year and enjoyed it until I started burning oil for no reason. No leaks, I'm actually BURNING it! I went through a quart of oil in about a month. I thought the hype of buying a foreign car was how reliable they are mechanically... go figure. Oh, and there's some weird rattling noise under the hood that my mechanic described as a ""loose shield"" that I have to get fixed. Sounds like a can with marbles shaking in it when I'm at about 2-2.5 RPMs. And I guess I figured the whole point of getting a 4-cylinder was the awesome gas mileage. I average 26 and I guess I figured it would be more since 80% of my driving is highway. Go figure. No more Nissans for me.",
-18.922180508253632,neu,neg," Bought my X5, custom built, in 2010, delivered Aug 2010.I put just about every option into it except that suspension option.I don't plan to offroad in my BMW so I didn't see the point.Sales experience was horrible.Performance is sub-par.It suffers from horrible performance below 50 mph.Hesitation off the line and if you give it gas to accelerate it waits for about a second before kicking you in the shorts.I assume this is because it is in 6th gear at 40mph.After a 1.5 years of driving it I have had enough.It has nice polish but the engine/tranny is junk.Just traded it for a Volvo which isn't as polished but actually goes when I give it gas. ",
24.95893203644181,pos,pos," My dad bought this car new in 1997 and babied it ever since.  I just bought it from him with only 87000 miles on it.  The only thing he did was change oil every 3000 miles, replace timing belt and front brakes.  I haven't even had this car long enough to determine my miles per gallon but I'm sure it will be outstanding.  Great car for the money and very reliable.  A+++",
