delta,true_label,pred_label,text,explanation
-0.3465595740498202,neu,neu, I discovered an oil leak coming from above the oil filter area.  The dealer stated that it is a major casket and toyota issued a technical issue on this item.  I understand this is not a normal occurrence but will require a major pull of the engine and replacing formed caskets... ,
-79.22416074664875,neu,neg," In all the cars I've owned, never would I have thought to test-drive at nite to check the visibility in a car for the headlights.  Wish I would've.  As much as I like my 2013 Altima, the headlights suck! Like one of the reviews, you really can't see past 100-150 feet ahead of you and going faster than 60mph....is tough when you're not familiar with the roads unless you are following someone! I'm looking into purchasing road lamps. That should help, but it's ridiculous! Don't buy this car or any until you test-drive at nite. And the car was steering and pulling like when you're on the frwy in those grooves....even when you're not. Talk about increasing the play of the traction/steering when you're in the rain on the freeway! No time to relax and drive.....had to take the car into Mossy for them to repair and they couldn't figure it out and Temecula Nissan was able to correct the issue.  Don't ask what it was as I forget sadly but I'm sure the mister remembers. Each car is like a kid, even tho they come from the same parents just like twins, they are all different so be sure to test drive the car you want to buy before buying and test drive at nite too on a road/frwy you aren't familiar with and read the reviews.  You'd swear the poor visibility of my headlights was due to the plastic cover being 10 years old and needs polishing but that's NOT the case.  Good luck and hopefully Nissan will read these reports and no that there is a valid and legitamate issue with these headlights!  Otherwise, yes I like my car!",
-17.2315317506758,neg,neg," Purchased a New 2014 Nissan Rogue Fully Loaded with all options AWD, but after 1 week Paint is now coming off the front bumper.Contacted Nissan Immediately only to get transferred to someone who will do nothing and stated that it must be bird [non-permissible content removed]and will not cover the quality of a Nissan product purchased after 7 days. ",
-12.189757157874396,neg,neg," I've had my Rav4 for a year and took it to the dealer to have the transmission checked.When making a low speed turn, after braking then pressing the accelerator, the automatic transmission shifts roughly. It feels like a new driver just learning to drive a manual transmission.The dealer test drove it, identified the issue, then said that was normal and there is nothing wrong with my Rav4.Other dislikes: hard seats, brake too close to accelerator, doors sound tinny when closed, keyless ignition locks up randomly, too many lever controls on steering column (3 with wipers, lights, and cruise control)",
1.3433467258506653,neg,neu," I bought this truck because of Tacoma's seemingly historical reliability...however, it's been a mess of issues.  Horrible transmission, low power, vibrations in the drive-train somewhere, rattling windows, shift flares, entune radio that reboots when it feels like it.  Terribly dissapointed in the quality.  And, to boot, Toyota claims everything is operating normally! HA! What a load of crap.",
-3.8866081980761464,neu,neu," As soon as  it hit 100,000 miles it has been very expensive problems one after another. Two oil leaks.  Water pump went out as soon as I got my second oil leak fixed two days later.  Couple days before Christmas I got a big crack in the overfill reservoir left me stranded.  Now the mechanic tells me that I need a transfer case which is about $2000 just for the part not only that I also need a high-pressure fuel pump which is about $750.  Ridiculous.  Other than that I think the car is amazing",
4.258838634780318,neg,neu, The transmission is terrible on the highway. The navigation system is OK as long as u are near a major city. The cloth seats are made of poor material(front seat cover replaced after less than a year)  The dash lighting is poorly designed. Cannot recommend this vehicle. Toyota doesn't seem to care.,
-26.89780929901997,neu,neg," Bought our 2011 Juke at 27k.At 40k, it developed a knock in the engine.Took it to dealer where it was purchased and was told the seals in the lower engine were gone and engine needed replaced.The worst part of the experience was the inference by the service advisor that the problem was caused by not replacing the oil regularly, which is completely untrue.I felt he was trying to cast blame for an issue other may also be experiencing.Looks like this car will be gone before the warranty is up on the engine in a few years.Second thought here about Nissan???",
-41.027557550176425,neg,neg, bought the car 3 months ago from dealership with 3 month warrenty car had no problems at all took it to a nissan machanick to check it out after driving the car for 3 months or 15000 miles the car started to experience severe jerking and transmission slipping.. the engine would not go more then 19 miles and the rpms would jump to large numbers and slip tne car starts kicking and doesnt drive i have the 2004 nissan maxima 3.5se model with 5 sp automatick transmission this car has been great until this point but 80xxx miles is reediculous for this type of money this was my 5TH AND LASTTTT MAXIMA I AM EVER BYING THESE MANUFACTURES RUINED THE GUD NAME OF NISSAN AND ARE NOT DOING ANYTHING TO REPA,
12.536146984025322,pos,pos," Bought it two years ago Certified Pre-Owned from a dealership in NY. They did 0 work to the vehicle to Certify it, except charge roughly $1000 for the warranty which covers jack squat. I have replaced window regulators, ball joints ($2000), Brakes and Rotors, Tires and a long list of other items. This car rides great but is completely unreliable. My radio and On Board Computer are currently malfunctioning but i've lost patience to go fix it. Go buy a Consumer reports magazine ....then go buy a Lexus. My Tacoma TRD has roughly the same mileage and 0 problems.",
-0.8868760805671627,pos,neu," Ok people, I have driven many many high proformance car and nothing comes close to the sheer joy and excitment for the money. some people might find it hard to assoicate value with this car, but i do. ",
-101.36384405549188,neg,neg," I bought my car May 2013 new from the dealer, the car has never been involved in an accident. About 3-4 months after having recently bought the car the car made this horrible grinding noise, I took it to the dealer and they said it was because I drove through mud! I couldn't believe they gave me that excuse, so I took it to the dealer again and after complaining they finally looked at it and they fixed the part that was defected. Now March 2016 my car started to accelerate or jump on its own while I was driving. The problem grew worse when making a left turn the car barely moved even though I pressed on the gas all the way the car seem like it wouldn't budge. There were also times I would press in the gas and the car started to feel like it would jump and feel like it was about to shut off. I thought the fuel filter needed to be fixed, once we took it to the dealer the problem was that the car needed a new transmission. Fortunately, the car was under warranty so they are supposed to be fixing it. Another feature I noticed that doesn't work properly is that sometimes when the front passenger is sitting it reads as if nobody is sitting there, so if I were an accident the bag could possible not deploy. This car has been nothing but a waste and I regret getting this piece of junk!!!",
10.286919327115982,neg,pos, Use of way to much oil mine now at 67000 uses 3 to 4 qts about every 1400 miles toyota said that 1.1 qts every 600 miles is ok witch they say 0w20 only needs to be changed every 10000 miles in that case you would use a little over 19 qts between oil changes hate this car,
-11.707107807678312,neu,neg," I've been a Toyota Camry lover/owner since I purchase my first Camry back in 1996. Then I had an traffic accident and got rid of the Camry 1996 and purchased a new 2000 black Camry, still I have it and still runs almost like a new at 150k miles, I wanted to drive for Uber in my free time and I purchased a 2016 Camry. I love the exterior styling a lot but I don't fit inside as I do in my 2000 model. The interior is just smaller. My three biggest issues are: 1.  the incredibly uncomfortable seats which cause my knees to go numb while driving and the bouncing of the car. 2. I hit my head when I get I and out the car.  3. I hit my elbow often when turning.  I drive for 20 hours each week and I'm constantly thinking about what I'm going to do with this car - keep it or trade it for something more comfortable. It's really disappointing given I loved previous Camry version. Have no idea why they changed them. The first day I took the car home, my kid asked me if it was a Corolla or a Camry, the same question was asked for another two people.  I'm really questioning my loyalty to Toyota.",
-27.267469439836532,neu,neg," I have waited several months to review this vehicle, waiting to have something more positive to say about it. I had low expectations when I decided to shop for a minivan.  I bought a fully loaded Sienna thinking that i would be buying the best of several bad options. I probably did, but that reflects poorly on the choices available today. I will lead with the most positive thing I have to say about it. The captains chairs in the back seat are very comfortable as back seats go. There is lots of adjustability fore and aft, allowing for a lot of leeway in the 2nd and 3rd row in terms of leg room. Even the 3rd row has reclining backs.  It is the most comfortable I’ve ever encountered and the rest of the passengers don’t have to suffer for it. But they will suffer for other reasons. The Sienna just has many ergonomic issues and just poor implementation of what other manufacturers have been doing right for over a decade. I tend to buy high end German cars, but even my old 2003 FX35 had a more functional Nav/infotainment package.  This is my 9th car with a modern nav/infotainment system.  I can think of only one that was worse. It relies almost exclusively on voice commands to run all of it. I’ve gone through the voice training exercises but it didn’t help for me. I’ve had cars with voice control for 10 yrs now but this system requires that you use it. Your passenger cannot help you out. I’ve had in car internet/WiFi in several cars since 2012, and my Toyota salesman was convincing in his claim that their cellphone based app would get me a lot of the same features. I drive a lot and use Nav heavily. I was depending on the app to serve as my seamless internet portal to provide an up to date database of POIs. I was disappointed to learn that the app/van require a sign in (username and password) ever time the car is turned on. Bluetooth calls work as you’d expect but the app log in makes it virtually useless. Prepare to use your phone for everything as though you bought a $20K car. My service manager said that he doesn’t use it either and suggested that I just use SIRI and Bluetooth it into the van’s speakers. The console is a horrible deep bin. A bin with no light, USB, or 12V socket. There is one USB slot on the dash but none in either glove box. There is a sizeable gap between the console and the dash. I still don’t know why. A sloppy purse receptacle? So if you are wanting to charge your phone you have to drape the cord across the gap to a cup holder. It’s only a matter of time before my dogs tear the whole thing out, USB slot and all. There is no convenient place to put your phone out of sight.  I was disappointed with the DVD and drop down monitor. Supposedly you can do split screen video on that wide screen. I think there is an HDMI input somewhere for it. Maybe I had a setting wrong but the dvd image was not widescreen format even though it was centered on the really wide monitor. The door armrests up front are horrible. 30 yrs later and exactly the same as my dad’s 1987 Camry. 1/4” of foam batting over a fiberboard armrest. Really uncomfortable after an hour of use. Plus, I drove my elbo through that Camry armrest eventually. :-)   The leather? on the center armrest is really cheap looking. I don’t use it for fear of destroying it before I resell the thing. The braking is alarmingly worse than my Q7 despite being1000lbs lighter. The acceleration is much worse too despite being lighter and having a much bigger V6. It does get better mileage at 20-22.5 mpg. Speaking of gas, I’m still not used to unlocking the fuel door from the inside. All of our cars since 2007 have used the same keyless entry that the doors use. My van has keyless entry but it is not connected to the fuel door. The transmission feels pretty sloppy when it’s searching for a gear sometimes. I don’t know if it’s wearing or just a poor transmission.  The weirdest issue I’ve had with it revolves around cargo. I brought 2X10s home from the hardware store. I was amazed to find that there was no handle or hook to secure the hatch, inside or out. I also transported two sheets of plywood in the van. (It was a selling point for me). My salesman told me plywood would fit and Plywood would fit in my sister’s 2006 Sienna. But I learned that my seat automatically moves all the way back when the car is put in park. I did not know this because I always have the seat all the way back. The seat pressed the plywood against the rear hatch breaking the latch.  The mechanics could not get the hatch open. I had to leave the van at the dealership, plywood still inside until they could order a new latch. $750.  Toyota would not provide a loaner because they didn’t want my two puppies in their cars. They did not have a shuttle so I had to wait 1 1/2 hrs for the parts cargo van to drive us home. Just a sad lack of customer service.",
8.708610477974048,neg,pos," This car is mediocre at best. Very poor quality, the interior molding and panels started coming off withing a few months, despite being well-taken cared of. Interior also awkwardly designed and made of cheap material, seats very uncomfortable, dash is dimly lit, useless cup holders, This vehicle is surprisingly low quality for a Nissan.",
9.848311210098586,neg,pos," I purchased the 2012 Venza in June of 2012 with high hopes.The options and look were phenomenal. However, there is definitely a safety issue with this vehicle. In Oct. of 2012 the rear passenger window burst while driving down a highway. Today, 05/13/13, I started the car and put it in reverse and the rear window shattered. My concern now - I have a sunroof and panoramic window which I am concerned will have the same issues. Toyota needs to up their expectations - just because they purchased GM doesn't mean they can lower the standards.",
-157.45463477505837,neg,neg," 1)	Sliding door not working properly: The minivan has one automatic sliding door and one manually operated sliding door. Shortly after purchase we recognized that the manually operated sliding door is not getting closed. After multiple visits at dealer service garage they told us that we should multiple times slam the door until it is properly closed. The problem is, if the door is not ajar the interior lighting is remains permanently on and it drains the battery over night. This is the second battery, which is not working anymore and I must purchased the third.2)	Brakes: All four brakes (disk and path) needed to be replaced before 40,000 miles3)	Brake noise: During turning the brakes makes noise. The service garage changed the front brakes one more time after it was replaced before, but the problem didnt go away.4)	Safety built sensor damaged: The safety built warning light was blinking permanently until the sensor was replaced.5)	Air-conditioning: The air conditioning failed during a vacation trip. Toyota service told us that this was to be replaced anyhow due to a recall.6)	Under chassis plastic part fall of: Parts were replaced.7)	Tire Inflation Monitoring (TIM) signal: The left rear tire was replaced. Since the TIM warning light is blinking. After 3 visits to the service garage a permanent fix was not possible. Still blinking. At least they have used a high quality bulb, because I was hoping the bulb will be damaged. I try to find the fuse and deactivate the TIM,s module, because the service garage have no ideas anymore to fix it.8)	All four tires needed to replaced before 40,000 miles9)	All service and repairs was performed at authorized and certified Toyota dealer ship.My rational for buying for Sienna was, because at that time this was the only minivan with AWD, which is really important for Michigan winter driving condition. Additionally Sienna 2004 offered the Electronic Stability Control, which is an important safety feature. The price was higher compare to other minivan such as Honda Odyssey, but I was thinking that the premium price I am paying for this minivan is justified for the high quality of Toyota. At that time there was a quality image associate with Toyota. My wife, when she saw the Sienna for the first time she didnt like the appeal of it. She told me that this minivan has a charm like a used toothbrush. I encouraged her to buy this minivan for the good quality and now my wife never lessons to me for car buying decisions.",
-20.404943171334253,neu,neg," Let me say that I love my car when it is not in the shop.  And that is not to say it has a lot of problems, it just takes 4-5 times to get each item fixed, and the dealer 4 out of 5 times breaks something else that takes 2 visits to get fixed.  When my all window button and seat frame broke (I weigh 165 lbs) at 23K, I decided I've had enough.  Great looking car and fun to drive, just a headache!!  If you are planning on buying one, make sure you are close to a reputable dealer.",
2.3803302756030007,neu,neu," I traded in an Audi A6 2.7t for this car. After spending seven months and 9600 miles spinning the tires on dry pavement with traction control on, I figured it was going to snow soon. I traded it in for a 09 Impreza wrx. So far I think I made a good choice. The Nissan had a loose driver seat, the shifter was very notchy, the airbag light kept coming on, the cupholder door was broken, the brake pedal was starting to pulse. Sometimes the windows would roll down by themselves while the car was parked and unoccupied. It was a hassle not being able to open the trunk when the car was unlocked without the fob,which would always set off the panic horn while in my pocket. I will miss the HIDs and nav.",
5.116434570138438,neu,neu," The Pre-Runner TRD. Is a very good looking truck but :         rides rough, low roof when entering, E-tune audio system marginal, dash center pod hard to read in sunlight, driver seat back wearing poorly.",
7.841896065631886,pos,pos," I have had the car for over 56,000 miles and 106,000 miles overall. Recent engine oil analysis showed almost no wear. Gas mileage is averaging 24 MPG in mixed driving. Car has exceptional acceleration at any speed and even better braking. As much under control at 120 as at 40. Interior comfort could be better but control layout is totally logical. Some wear on seat plastic trim. Maintenance is easy but not cheap. Expensive but worth it.",
5.011425197614766,pos,neu," Excellent  car,best car",
-14.971428724499276,neu,neg," I've read the reviews here and my car is no different. I just bought my car three days ago with 80,000 on it I test drove the car it drove beautifully but before I could get I noticed the trans slipping. I took it back to dealer just to find out that indeed it has a transmission problem....now what do I do?",
-44.676144913971484,neg,neg," The driver's side door on our new Sienna does not work.We have taken it to the dealer three times.The dealer and the national Toyota repair people do not know how to fix this.Toyota will not provide a loaner.When we called to request arbitration paperwork, we were told it would take 10-14 business days.I strongly believe this is an unethical business practice.We will continue to seek damages under state law and will never buy a Toyota again.",
-40.2001378622042,neg,neg," I have a 2011 Nissan Maxima, and the CVT transmission has failed on the vehicle.  I researched the web, to see if there were any other concerns with this type of transmission, and I found that from 2003 - 2010, a large range of Nissan vehicles had their warranty extended from Nissan, due to the CVT transmissions failing on the vehicles.  Being that my vehicle is a 2011, their corporate office is saying that they will not assist me with repairing my vehicle, due to the vehicle being ONLY ONE (1) YEAR OUTSIDE OF THEIR WARRANTY EXTENSION ON SO MANY OTHER VEHICLES.  Funny, there is an article listed on edmunds.com, on a 2011 Nissan Maxima CVT transmission failing him just after his warranty expiring (A 2011 MODEL).  I am in the automotive industry and have a large influence in the Memphis area, so I am informing everyone that I know, to not ever buy a Nissan product, due to them not wanting to own up to their engine concerns and problems.",
-14.642273169297539,neg,neg," I purchased this vehicle approximately one year ago. In summary, there is lots not to like about the vehicle. Highly annoying. I’ve never owned a Toyota before. Their customer service is even worse than the car. Simply disgraceful. Do yourself a favor and buy from a different manufacturer.",
22.421038797964457,pos,pos," Had a 3.0 X5.  Test drove Audi, Lexus, Acura, BMW gas, and fell for performance of X5 diesel.  After 7,000 miles I am actually trading it in for MB ML350 diesel.  BMW just not as comfortable.  Seats not as supportive. Engine can be too loud. Satellite radio comes & goes.  Passenger seat grinds/clicks when moved. Steering wheel squeaks when moved. Rt side speakers go dead on iPod integration.  Need to roll the window up/down a few times to get speakers back. Steering wheel does not telescope long enough for 6-1 height.  Engine performance is incredible.  Second seat leg room is great.  Cargo space is great. Just want more refinement.  Maybe I am getting old.",
-11.094637913733834,neg,neg, i should of looked this car up before i brought it cause everybody is talking about a bad transmission got mt car with 85k miles on it dealer said he just put a new transmission in it but doesnt seem like it car jerks forward alot when shifting gears i think nissan should have to recall this car if everybody is having the same problem.,
-5.062733475423784,pos,neu," My son, who owned a GM car that always ends up in a garage, would always borrow my car when his is not available.  He said my Versa drives like a go-cart! He said the comment's a compliment--meaning the car handles the road very well, even when turning tight corners.  I have to agree that this car handles the road well. That's just one of the great things about this car.  It also saves gas, comfortable and the visibility inside while driving is just so great!  Ever since I got it, the only thing that has been change were filters and oil.  Probably,I have to change brake pads  according to the manual.  I'll definitely going to buy another one when the time comes. ",
-63.87862482883611,neg,neg," Yes, the vehicle is comfortable in the front seats and the ride is very quiet and smooth until you hit some bumps then watch out but after all , it IS a truck after all.  About 6,000 miles in, it developed a ""hum"" and vibration that you hear and feel in the pedal and steering wheel when you have your foot on the accelerator that stops when you let off but they told me that all of the 4Runners do the same thing.The ""tilt"" steering wheel is manual, clunky and very, well, why bother! The engine is WAY under powered!  It struggles at on-ramps!  Why Toyota does not offer an 8 cyl I do not know! The ""leather"" on the seats is of VERY poor quality and absorbs any color from like jeans, belts, etc.The technology is ok but the voice activation leaves a lot to be desired!  More frustrating than helpful!The exterior paint is about the thinnest on the market!  Had I know about the paint, I never would have purchased the crappy thing.  I got a paint chip in the real tailgate (how I don't know) but it barely has any paint covering the primer!  I wish I had done my research before purchasing it. Don't try to ride with the front windows open as the design forces all the wind in your face.  Open the sunroof and you get an awful rumble!60,000 MILE UPDATE (YES, IN A YEAR AND A HALF SO KNOW I DRIVE A LOT!)The vehicle has gotten worse with miles.Here are the major issues:Front Seats - Color is coming off the leather which actually started within 6 months after purchase.ENTERTAINMENT SYSTEM AND BLUETOOTH HAS MAJOR ISSUES! -  It looses bluetooth connectivity for days at a time so nothing will sync up to where the bluetooth icon is even greyed out and it seems Toyota doesn't care for some reason.  After this happened, I researched online and found that this same thing has been happening in several models since like 2014!At times ALL the controls on the system and the steering wheel freeze up.  I have to stop the vehicle, shut it off for a minute or two then start it back up for it to work again.DO YOUR RESEARCH ONLINE BEFORE YOU EVER BUY A TOYOTA OF ANY KIND BUT SPECIFICALLY THE MODEL YOU ARE LOOKING AT PURCHASING!FUEL ECONOMY - Still sucks at average 18.8 with 10% city and 90% highway driving. ENGINE - The  cylinder engine remains under powered after a long break-in period.",
-22.840167788753547,neg,neg," I have had this Versa Note for less than 3 months with under 1,000 miles on it.Yesterday I noticed the oil leak spots on the driveway.The worthless dealership says I have to wait 6 days for an appointment to bring it in. If I had known the heap was made in Mexico I would never have bought it.This leak is due to shoddy, sloppy workmanship.One more thing, the worthless dealership said they may have to keep the heap overnight!I don't know which is worse, the dealership or the car.Meanwhile, I have to keep checking and adding oil for the next 6 days while waiting for the worthless dealership appointment. ",
-2.720008957053551,pos,neu," I have been getting over 30 mpg on nearly every tank of gas.Once or twice around 32 mpg, based on hand calculations.The hand calculations average 1 mpg less than the computer values.The trick to high gas mileage is to pay attention to the display and try not to waste gas by accelerating and braking.Every time you brake you are wasting the gas you used in accelerating.The interior is cavernous for a vehicle getting this mileage.Highway mileage is over 30 mpg if you stay below 65 with just yourself driving.It drops to 27 if you are going 75 with the family a bags loaded in.AC and heat affect mileage because they may require the engine to run when not accelerating.",
-18.758968953889166,neg,neg," We didn't expect so much for the money. Just a great car.Edit Sept. 2017: In last 2 months check engine light appeared twice. It is annoying because you don't want to think about the car too much, especially a new one.Edit Mar. 2018: Constant ""battle"" with the check engine bulb. There have been 3 different codes since Sept 2017.",
-21.93968570635309,neu,neg," Pros: Performance, drive experienceCons: Reliability, cost to own. Either lease this car or make sure you can afford to be late to work -to drop it off at the repair shop a few times a year. Read the common issues on the web from most BMW owners.- Water Pump, Shift Display unit (sport mode), engine coils, cylinder head (known issue), bushings, differential, tensioner pulleyand on and on.Issues so common, I sent BMW corp the web links and they paid for the repairs. Car is not worth the trouble. Due diligence and experience has dissolved any brand affinity I have for BMW.Good luck with the techs -if the computer doesnt show them what's wrong they have to rely on trial and error",
-23.020926084907046,neg,neg, Radiator fluid will eventually leak into the transmission and destroy it. Be ready for high repair costs. Nissan does not stand behind this vehicle. Most dealers will get you to sign the purchased as is document right away even though they are aware of this factory defect.,
4.758285071866055,neg,neu, I wish they had a speedometer when going 45 miles per hour I could see the 45 digitally as a number. I had it on my last 2014 Chevy Equinox and now on my 2017 Chevy Colorado. My 2013 Chevy Corvette even had heads up display. Was it a mistake for Toyota not to include it on the 2017 RAV4 XLE. OTHERWISE a ok vehicle. by the way I sell Chevrolet and Nissan vehicle for a living.,
-23.448103861825643,neg,neg," I have had this car for 6 months. The mpg/epa fuel economy stated on the original sticker is way too high. I am lucky to get 17 mpg city driving; not on hwys. much at this time. Two local dealer's service reps. said they have heard similar, it is a national issue. The national call center is checking with them, but said not all of their cars will achieve even the minimum 21 mpg. One dealer reset the computer and tire pressure, still no difference. Both dealers said I have to drive it 5,000 mi. to see any better performance. That wasn't on the contract and I won't drive that much for the next 6 months. Plus the tank only holds max. 12 gallons.",
-17.16030431630611,neg,neg, I had problem with the roof rack peeling on my 2014 rouge. Since I use the vehicle for work I am past the mileage that is covered under the warranty. First asked the dealer and then filed a compliant with the consumer affair of Nissan USA. Of course they denied the claim to get it fixed since it out of warranty. This should not happen on 2.5 year old vehicle. This will be my first and last Nissan that I will own.👎👎👎Also this is know problem with other customers.[non-permissible content removed],
-10.183655090908246,pos,neg," I just rolled over 200,000 miles on my Quest and no problems. Squeaks a little. Sunroof leaks in a hard Florida rain. But this van has never had anything but 1 battery, several tires, and one brake job. I am so pleased that it has been so reliable! This van is powerful and fast! Every other car I have owned had problems by 75,000 miles. This thing still runs as smooth as the day I bought it. A/C control design takes forever to adjust. Center console did not last long, the powder finish disintegrated and it just looks horrible but is very expensive to replace. Huge and comfy interior. I have had none of the mechanical or interior problems mentioned??  I have 3 kids and use the van A LOT!!",
-19.342476349215644,pos,neg," I bought the car brand new in 2011. I love how this car drives.  Super fun and sporty. Hands down there is nothing on the market to compare to this little turbo six. Hence the love part. The hate part is the water pump going out with only 45,000 miles on it costing me over $1000. to fix.  Constantly having battery problems with it in the cold winter, tail lights going out. The mechanic told me to save my money cause that""s how BMW's are.  It's a high maintenance car but a blast to drive.  It will be going down the road soon and will not be replaced by another BMW. I'm just not into the high cost of the maintenance regardless of how fun the car is to drive.",
50.31590967482293,pos,pos," This vehicle so far has been great! The seats are very comfortable with plenty of room for all, well, except for those in the third row. Dashboard is well laid out and illuminated. The drive is quiet and smooth. The engine has plenty of power at all speeds due to a very refined engine and transmission. Plenty of room for the family, their gadgets and their drinks! This van also has a great many safety features which anyone would appreciate! ",
35.30231636836322,pos,pos," My wife and I were looking for a reliable car with excellent gas mileage.  We found it.  My wife drives about 30,000 miles a year for her job.  This car is perfect.  It has lots of room and the back seats fold down for our hiking equipment.  We love the great gas mileage.",
7.855363421366462,neg,pos,Mercedes EQE 300 long-term test: comfy and refined but not without issues,
